entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-04-15 09:35:00,2020-04-15 10:45:00,2773.0,2765.25,-117.36,long,3,2750.8928571428573,2784.0535714285716,14,11.053571428571429,18.226600984970275,20822,6581.2,39998.89,time_exit,1.1099999999999999,39881.53,26.9825246247543,0.10101903616162033,2,80.0,True,1.2,mean_reverting,1,Q2,False,True,2780.0,
2020-04-17 09:35:00,2020-04-17 10:30:00,2843.25,2829.964285714286,198.1757142857133,short,3,2862.0714285714284,2829.964285714286,11,11.071428571428571,82.56410256291703,21579,7894.7,39880.42,profit_target,1.1099999999999999,40078.595714285715,26.847306228596192,0.08283348129312085,1,80.0,True,1.2,mean_reverting,1,Q2,False,True,,2828.5
2020-04-17 15:35:00,2020-04-17 15:40:00,2848.25,2856.0214285714287,-313.81714285714855,short,8,2856.0214285714287,2842.7642857142855,1,4.571428571428571,66.87898088933426,9061,5196.65,40075.635714285716,stop_loss,2.96,39761.818571428565,35.267491824168616,0.07021047265054481,1,80.0,True,1.2,mean_reverting,1,Q2,False,True,,2848.25
2020-04-17 15:45:00,2020-04-17 15:50:00,2853.25,2861.2035714285716,-280.9650000000077,short,7,2861.2035714285716,2847.635714285714,1,4.678571428571429,81.81818181520661,10032,5731.2,39759.22857142857,stop_loss,2.59,39478.26357142856,39.850454756848805,0.09790086434997569,1,80.0,True,1.2,mean_reverting,1,Q2,False,True,,2853.25
2020-04-17 15:55:00,2020-04-20 09:30:00,2867.0,2860.4857142857145,193.2085714285652,short,6,2876.2285714285713,2860.4857142857145,2,5.428571428571429,89.11917098187011,23178,6974.65,39476.043571428556,profit_target,2.2199999999999998,39669.25214285712,46.10890672082058,0.13616889175807056,1,80.0,True,1.2,trend_following,1,Q2,False,True,,2819.0
2020-04-20 15:25:00,2020-04-21 09:30:00,2819.25,2809.9714285714285,230.1142857142867,short,5,2832.394642857143,2809.9714285714285,8,7.732142857142857,35.12396694133598,12372,9454.7,39667.40214285712,profit_target,1.85,39897.516428571405,62.569362036387204,-0.16581475821609848,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,,2763.25
2020-04-21 15:10:00,2020-04-21 15:15:00,2726.0,2740.5410714285713,-365.37678571428216,short,5,2740.5410714285713,2715.7357142857145,1,8.553571428571429,41.66666666578282,15998,10654.65,39895.66642857141,stop_loss,1.85,39530.289642857126,24.610634503229115,-0.12223285999312106,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,,2726.0
2020-04-22 09:40:00,2020-04-22 10:50:00,2781.0,2774.0,-106.11,long,3,2748.7678571428573,2809.364285714286,14,12.892857142857142,68.99563318692931,17637,13694.3,39529.179642857125,time_exit,1.1099999999999999,39423.069642857125,25.45386576067697,0.1497936907409514,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,2784.0,
2020-04-22 15:05:00,2020-04-22 15:55:00,2800.25,2790.7410714285716,-527.0610714285643,long,11,2790.7410714285716,2808.6178571428572,10,3.8035714285714284,67.61904761544127,6740,4963.95,39418.999642857125,stop_loss,4.07,38891.93857142856,69.39516458015498,0.14642656303618384,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,2808.0,
2020-04-23 09:35:00,2020-04-23 10:30:00,2813.25,2829.2,396.89999999999543,long,5,2795.125,2829.2,11,7.25,63.47826086801966,27285,7955.95,38890.08857142856,profit_target,1.85,39286.988571428556,51.65370780852443,0.12050115569932629,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,2829.5,
2020-04-23 15:35:00,2020-04-23 15:50:00,2798.0,2790.95,244.16000000000636,short,7,2807.9875,2790.95,3,5.875,43.225806450051195,13263,9378.9,39284.39857142856,profit_target,2.59,39528.55857142856,14.388292833469919,-0.1990474159380029,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,,2788.75
2020-04-23 15:55:00,2020-04-24 09:30:00,2791.75,2803.255357142857,-347.380714285712,short,6,2803.255357142857,2783.6285714285714,2,6.767857142857143,37.864077668873605,19920,9427.0,39526.33857142856,stop_loss,2.2199999999999998,39178.95785714285,17.29855189341003,-0.20806917144010617,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,,2783.75
2020-04-24 09:35:00,2020-04-24 09:45:00,2803.5,2793.9,238.14999999999773,short,5,2817.1,2793.9,2,8.0,44.14062499903442,18405,9902.6,39177.10785714285,profit_target,1.85,39415.257857142846,14.688439981444983,-0.18774547052929913,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,,2788.0
2020-04-24 09:50:00,2020-04-24 11:00:00,2788.5,2788.25,4.4,short,5,2802.8892857142855,2778.342857142857,14,8.464285714285714,42.481203006624455,15395,10757.6,39413.40785714285,time_exit,1.85,39417.80785714285,12.911455907074998,-0.18840373245957442,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,,2785.0
2020-04-24 15:15:00,2020-04-24 15:35:00,2820.5,2829.7714285714287,459.87142857143573,long,10,2809.964285714286,2829.7714285714287,4,4.214285714285714,60.76923076661302,7584,4726.8,39414.10785714285,profit_target,3.7,39873.97928571429,71.89988449491418,0.17831745509901964,1,99.99999997784244,True,1.4,trend_following,1,Q2,False,True,2830.25,
2020-04-24 15:50:00,2020-04-27 09:30:00,2833.0,2843.135714285714,452.77714285713586,long,9,2821.4821428571427,2843.135714285714,3,4.607142857142857,68.14814814532126,7273,5109.5,39870.64928571429,profit_target,3.33,40323.42642857142,56.299873217038396,0.2671830659122909,1,99.99999997784244,True,1.4,neutral,1,Q2,False,True,2852.25,
2020-04-28 10:25:00,2020-04-28 10:50:00,2885.25,2869.0,-326.48,long,4,2869.0,2892.6785714285716,5,9.285714285714286,53.43749999906485,17378,10164.85,40321.94642857142,stop_loss,1.48,39995.46642857142,38.24976228897528,0.1998264802316463,1,99.99504171615592,True,1.4,neutral,1,Q2,False,True,2887.5,
