entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-10-22 16:00:00,2020-10-23 09:30:00,3447.25,3450.092857142857,221.50857142857248,long,16,3441.03125,3450.092857142857,1,3.5535714285714284,54.216867466221515,20323,5996.55,39994.08,profit_target,5.92,40215.588571428576,17.182337727283645,0.11847841116667812,1,79.99988773350798,True,1.2,neutral,1,Q4,False,True,3460.5,
2020-10-23 10:05:00,2020-10-23 10:30:00,3448.75,3452.907142857143,224.57285714285644,long,11,3439.65625,3452.907142857143,5,5.196428571428571,50.75757575542241,15256,9330.65,40211.518571428576,profit_target,4.07,40436.09142857143,22.262808040452704,0.155592232021462,1,79.99988773350798,True,1.2,neutral,1,Q4,False,True,3453.5,
2020-11-12 15:20:00,2020-11-12 15:25:00,3524.75,3519.9214285714284,213.9557142857242,short,9,3535.010714285714,3519.9214285714284,1,6.035714285714286,41.91176470415657,15945,11323.95,40432.76142857143,profit_target,3.33,40646.71714285715,14.958669702961659,-0.2202708442398671,1,79.99988773350798,True,1.2,neutral,1,Q4,False,True,,3518.75
2020-11-12 15:50:00,2020-11-12 15:55:00,3521.0,3531.4125,-471.8924999999959,short,9,3531.4125,3516.1,1,6.125,40.55944055785222,17009,12384.85,40643.38714285715,stop_loss,3.33,40171.49464285716,12.511360407071574,-0.20190659735811467,1,79.99988773350798,True,1.2,neutral,1,Q4,False,True,,3521.0
2020-11-13 15:20:00,2020-11-13 15:25:00,3574.25,3577.535714285714,224.81999999999545,long,14,3567.0625,3577.535714285714,1,4.107142857142857,57.75862068686682,9164,6110.3,40166.314642857156,profit_target,5.18,40391.13464285715,33.752208593119555,0.10381957840832623,1,79.99988773350798,True,1.2,neutral,1,Q4,False,True,3578.75,
2020-11-16 09:35:00,2020-11-16 09:50:00,3603.75,3598.4357142857143,209.61142857142752,short,8,3615.042857142857,3598.4357142857143,3,6.642857142857143,76.26262626046935,23145,8871.75,40388.17464285715,profit_target,2.96,40597.78607142858,34.936257223617666,0.1545867991562977,1,76.19721752669003,True,1.2,mean_reverting,1,Q4,False,True,,3596.75
2020-11-16 09:55:00,2020-11-16 10:20:00,3598.25,3611.425,-463.71500000000634,short,7,3611.425,3592.05,5,7.75,67.51824817380255,21047,11062.7,40595.19607142858,stop_loss,2.59,40131.48107142858,44.380084569446055,0.19105621591033461,1,76.19721752669003,True,1.2,mean_reverting,1,Q4,False,True,,3598.25
2020-11-17 15:25:00,2020-11-17 15:35:00,3602.25,3605.6428571428573,282.1028571428737,long,17,3595.464285714286,3605.6428571428573,2,3.392857142857143,13.978494622814196,20465,6574.4,40125.19107142858,profit_target,6.29,40407.29392857145,25.753258786756387,0.04319797966372274,1,76.19721752669003,True,1.2,mean_reverting,1,Q4,False,True,3606.75,
2020-11-17 15:55:00,2020-11-18 09:40:00,3607.25,3611.9464285714284,277.3457142857065,long,12,3597.8571428571427,3611.9464285714284,4,4.696428571428571,28.037383176102722,25455,8569.85,40402.85392857145,profit_target,4.4399999999999995,40680.19964285716,50.05008230361802,-0.014946193702669586,1,76.19721752669003,True,1.2,mean_reverting,1,Q4,False,True,3614.25,
2020-11-19 09:35:00,2020-11-19 09:40:00,3546.75,3555.214285714286,293.6600000000023,long,7,3529.8214285714284,3555.214285714286,1,8.464285714285714,18.0327868849148,34653,16139.6,40677.60964285716,profit_target,2.59,40971.269642857165,39.34294133682476,-0.22815439048103903,1,76.19721752669003,True,1.2,mean_reverting,1,Q4,False,True,3555.25,
2020-11-20 15:15:00,2020-11-20 15:35:00,3561.0,3564.4285714285716,285.13857142858245,long,17,3554.1428571428573,3564.4285714285716,4,3.4285714285714284,21.126760561713937,13815,4459.0,40964.979642857164,profit_target,6.29,41250.11821428574,23.31361260798207,-0.010924216747676407,1,76.19721752669003,True,1.2,mean_reverting,1,Q4,False,True,3565.0,
2020-11-23 15:55:00,2020-11-24 09:30:00,3573.75,3583.3357142857144,951.1714285714403,long,20,3562.8571428571427,3583.3357142857144,2,4.357142857142857,59.848484845945826,10001,6848.55,41242.71821428574,profit_target,7.4,42193.88964285718,51.34815649371476,0.10830041300053939,1,100.0,True,1.8,trend_following,1,Q4,False,True,3604.25,
2020-11-24 09:40:00,2020-11-24 10:15:00,3596.25,3609.6464285714287,999.1821428571536,long,15,3581.026785714286,3609.6464285714287,7,6.089285714285714,67.37967914236724,18230,9044.75,42188.33964285718,profit_target,5.55,43187.521785714336,42.869994142348126,0.1456969615382553,1,100.0,True,1.8,trend_following,1,Q4,False,True,3609.75,
