entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-02-28 09:35:00,2020-02-28 09:55:00,2914.0,2877.8928571428573,-361.81142857142663,long,2,2877.8928571428573,2932.0535714285716,4,18.053571428571427,11.129568106208765,31256,8680.0,40507.83928571432,stop_loss,0.74,40146.02785714289,53.70754078522674,-0.4567307299354839,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,2929.0,
2020-03-03 10:05:00,2020-03-03 10:10:00,3128.0,3095.8839285714284,320.4207142857156,short,2,3159.1428571428573,3095.8839285714284,1,19.464285714285715,77.8260869558901,36963,9662.3,40145.287857142896,profit_target,0.74,40465.70857142861,60.428563902737174,0.36845715797042544,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,,3081.0
2020-03-05 09:40:00,2020-03-05 10:50:00,3055.5,3063.0,111.39,long,3,3027.3928571428573,3069.5535714285716,14,14.053571428571429,34.50292397623154,10895,5978.2,40464.59857142861,time_exit,1.1099999999999999,40575.98857142861,41.31767944610169,0.3087217133730169,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,3067.5,
2020-03-06 09:35:00,2020-03-06 10:25:00,2930.25,2949.6428571428573,193.18857142857337,long,2,2891.464285714286,2949.6428571428573,10,19.392857142857142,21.484992100915775,20581,8842.9,40575.24857142861,profit_target,0.74,40768.43714285718,21.546721514825663,-0.43681803865568414,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,2963.0,
2020-03-06 15:50:00,2020-03-06 15:55:00,2951.0,2973.885714285714,-344.39571428571196,short,3,2973.885714285714,2927.3991071428572,1,14.303571428571429,67.46411483163206,12513,7771.35,40767.32714285718,stop_loss,1.1099999999999999,40422.93142857147,40.427506745627014,-0.15282635148358148,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,,2951.0
2020-03-06 16:00:00,2020-03-09 09:30:00,2970.5,2944.1589285714285,262.67071428571467,short,2,2996.042857142857,2944.1589285714285,1,15.964285714285714,77.96976241806343,17137,9015.6,40422.191428571474,profit_target,0.74,40684.862142857186,40.11003464514782,-0.038152726727702646,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,,2759.5
2020-03-10 09:35:00,2020-03-10 10:45:00,2840.75,2796.936607142857,218.69696428571422,short,1,2883.2357142857145,2796.936607142857,14,26.553571428571427,66.59836065535558,18974,11954.1,40684.49214285718,profit_target,0.37,40903.1891071429,16.63114549771924,-0.2825336002904244,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,,2790.5
2020-03-12 16:00:00,2020-03-13 09:30:00,2470.0,2491.5,214.26,long,2,2427.0,2491.5,1,21.5,21.45593869708783,28843,11504.45,40902.4491071429,profit_target,0.74,41116.7091071429,16.275096378937636,-0.22840858926657104,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,2624.0,
2020-03-13 16:00:00,2020-03-16 09:30:00,2692.25,2642.6910714285714,247.4246428571431,short,1,2740.307142857143,2642.6910714285714,1,30.035714285714285,83.26086956471059,19667,8049.0,41116.3391071429,profit_target,0.37,41363.76375000004,23.90182809083832,0.7366791254524108,1,80.0,True,1.2,mean_reverting,1,Q1,False,True,,2501.5
2020-04-15 09:35:00,2020-04-15 10:15:00,2773.0,2753.1035714285713,-299.55642857143073,long,3,2753.1035714285713,2784.0535714285716,8,11.053571428571429,18.226600984970275,20822,6581.2,41362.65375000004,stop_loss,1.1099999999999999,41063.09732142861,26.9825246247543,0.10101903616162033,2,55.30873372994998,True,1.0,mean_reverting,1,Q2,False,True,2780.0,
2020-04-17 09:35:00,2020-04-17 10:45:00,2843.25,2824.9821428571427,272.90785714286005,short,3,2860.964285714286,2824.9821428571427,14,11.071428571428571,82.56410256291703,21579,7894.7,41061.98732142861,profit_target,1.1099999999999999,41334.895178571474,26.847306228596192,0.08283348129312085,1,55.30873372994998,True,1.0,mean_reverting,1,Q2,False,True,,2822.75
2020-04-17 15:35:00,2020-04-17 15:40:00,2848.25,2855.5642857142857,-295.5314285714275,short,8,2855.5642857142857,2840.707142857143,1,4.571428571428571,66.87898088933426,9061,5196.65,41331.935178571475,stop_loss,2.96,41036.40375000005,35.267491824168616,0.07021047265054481,1,55.30873372994998,True,1.0,mean_reverting,1,Q2,False,True,,2848.25
2020-04-17 15:45:00,2020-04-17 15:50:00,2853.25,2860.7357142857145,-264.59000000000725,short,7,2860.7357142857145,2845.530357142857,1,4.678571428571429,81.81818181520661,10032,5731.2,41033.81375000005,stop_loss,2.59,40769.22375000005,39.850454756848805,0.09790086434997569,1,55.30873372994998,True,1.0,mean_reverting,1,Q2,False,True,,2853.25
