entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-01-21 09:35:00,2020-01-21 09:40:00,3322.0,3319.5,-334.62,long,26,3319.5,3323.25,1,1.25,33.333333327111106,9806,639.75,39990.38,stop_loss,9.62,39655.759999999995,47.43144393589908,0.0007521884924033273,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3322.0,
2020-01-21 09:50:00,2020-01-21 10:15:00,3321.25,3317.6785714285716,-473.9057142856974,long,26,3317.6785714285716,3323.035714285714,5,1.7857142857142858,34.04255318743323,4428,1245.6,39646.13999999999,stop_loss,9.62,39172.234285714294,47.04347490696688,-0.009026153279134697,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3323.0,
2020-01-22 15:20:00,2020-01-22 15:25:00,3324.0,3320.6071428571427,-433.3571428571672,long,25,3320.6071428571427,3325.6964285714284,1,1.6964285714285714,26.530612241865896,3700,1105.45,39162.984285714294,stop_loss,9.25,38729.62714285713,62.21110179649479,-0.0421970708325059,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3324.0,
2020-01-23 09:40:00,2020-01-23 09:55:00,3304.75,3308.8035714285716,238.7742857142935,long,12,3296.6428571428573,3308.8035714285716,3,4.053571428571429,20.689655171614746,16196,3861.85,38725.187142857125,profit_target,4.4399999999999995,38963.96142857142,61.45359750833392,-0.0671558376000636,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3310.25,
2020-01-23 16:00:00,2020-01-24 09:30:00,3325.25,3330.25,-507.4,short,20,3330.25,3322.75,1,2.5,65.95744680065188,5238,2441.2,38956.56142857142,stop_loss,7.4,38449.16142857142,29.953018277311717,0.10922465580656127,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,,3325.25
2020-01-24 09:35:00,2020-01-24 09:50:00,3327.75,3324.9285714285716,247.26857142855974,short,18,3333.3928571428573,3324.9285714285716,3,2.8214285714285716,65.21739129640832,9492,2814.7,38442.50142857141,profit_target,6.66,38689.769999999975,28.465029521885185,0.11387889620426694,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,,3324.75
2020-01-27 09:35:00,2020-01-27 09:50:00,3244.25,3252.8214285714284,254.92285714285325,long,6,3227.1071428571427,3252.8214285714284,3,8.571428571428571,18.241042344944134,27519,7705.7,38687.549999999974,profit_target,2.2199999999999998,38942.47285714283,31.915412864565344,-0.16980811682799635,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3253.5,
2020-01-27 15:55:00,2020-01-28 09:30:00,3242.5,3246.1428571428573,249.82000000001364,long,14,3235.214285714286,3246.1428571428573,2,3.642857142857143,28.260869563497167,5938,3415.2,38937.29285714283,profit_target,5.18,39187.11285714284,40.94145959307275,0.004306155341482487,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3261.5,
2020-01-29 15:20:00,2020-01-29 15:30:00,3278.25,3281.5178571428573,255.50857142858703,long,16,3271.714285714286,3281.5178571428573,2,3.267857142857143,22.352941174997923,6867,3164.35,39181.19285714284,profit_target,5.92,39436.70142857143,35.07162146807148,0.0027392882415933073,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3282.5,
2020-01-30 09:35:00,2020-01-30 09:45:00,3258.5,3264.2321428571427,254.6164285714198,long,9,3247.035714285714,3264.2321428571427,2,5.732142857142857,21.348314606069934,12032,4851.45,39433.37142857143,profit_target,3.33,39687.98785714285,61.919857962136234,-0.06650200951724416,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3264.5,
2020-01-30 15:00:00,2020-01-30 15:40:00,3264.5,3273.6071428571427,-504.9628571428464,short,11,3273.6071428571427,3259.9464285714284,8,4.553571428571429,82.0224719049514,8340,3816.1,39683.91785714285,stop_loss,4.07,39178.955,62.50173972657752,0.03613072249146754,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,,3263.0
2020-01-31 15:45:00,2020-01-31 15:55:00,3222.25,3227.214285714286,244.51428571428897,long,10,3212.3214285714284,3227.214285714286,2,4.964285714285714,30.534351143732877,14698,5448.25,39175.255000000005,profit_target,3.7,39419.76928571429,27.32847086479509,-0.11469627128913862,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3227.5,
2020-02-04 09:35:00,2020-02-04 10:35:00,3285.5,3297.5714285714284,-485.81714285713764,short,8,3297.5714285714284,3279.464285714286,12,6.035714285714286,77.95275590379316,13175,2776.15,39416.80928571429,stop_loss,2.96,38930.992142857154,23.56149480221935,0.04123159386264508,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,,3283.0
2020-02-04 16:00:00,2020-02-05 09:30:00,3296.0,3298.4285714285716,247.23000000001363,long,21,3291.1428571428573,3298.4285714285716,1,2.4285714285714284,21.3114754078796,7132,2224.15,38923.22214285716,profit_target,7.77,39170.45214285717,32.39450087123585,0.0006058173612100148,1,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3329.5,
2020-02-05 09:35:00,2020-02-05 09:40:00,3324.75,3320.0,257.18,short,11,3334.25,3320.0,1,4.75,77.5757575731247,11441,2893.75,39166.38214285717,profit_target,4.07,39423.56214285717,37.04657224804124,0.018930244321313516,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,,3317.5
2020-02-05 09:45:00,2020-02-05 10:25:00,3319.75,3314.625,252.55,short,10,3330.0,3314.625,8,5.125,71.3483146044969,6068,3456.85,39419.86214285717,profit_target,3.7,39672.412142857174,41.67034696767423,0.03891893201604102,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,,3313.25
2020-02-07 09:40:00,2020-02-07 10:20:00,3329.75,3333.625,247.065,long,13,3322.0,3333.625,8,3.875,31.428571427314296,13901,2901.95,39667.60214285718,profit_target,4.81,39914.66714285718,33.05367204553899,-0.022731861245905982,2,79.99999998035491,True,1.2,mean_reverting,1,Q1,False,True,3334.25,
