entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-10-22 16:00:00,2020-10-23 09:30:00,3447.25,3450.092857142857,166.13142857142935,long,12,3441.03125,3450.092857142857,1,3.5535714285714284,54.216867466221515,20323,5996.55,39995.56,profit_target,4.4399999999999995,40161.69142857143,17.182337727283645,0.11847841116667812,1,80.0,True,1.2,neutral,1,Q4,False,True,3460.5,
2020-10-23 10:05:00,2020-10-23 10:30:00,3448.75,3452.907142857143,163.32571428571376,long,8,3439.65625,3452.907142857143,5,5.196428571428571,50.75757575542241,15256,9330.65,40158.73142857143,profit_target,2.96,40322.05714285714,22.262808040452704,0.155592232021462,1,80.0,True,1.2,neutral,1,Q4,False,True,3453.5,
2020-11-02 09:35:00,2020-11-02 10:15:00,3296.75,3319.410714285714,-341.0207142857133,short,3,3319.410714285714,3282.901785714286,8,12.589285714285714,78.53773584801931,29998,19803.65,40320.94714285714,stop_loss,1.1099999999999999,39979.92642857143,30.1682679824813,0.07257050586726432,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,,3289.0
2020-11-03 09:35:00,2020-11-03 09:50:00,3333.75,3349.7571428571428,-321.6228571428551,short,4,3349.7571428571428,3323.967857142857,3,8.892857142857142,76.23762376096722,19943,12579.15,39978.44642857143,stop_loss,1.48,39656.82357142857,46.107493726822156,-0.0009111520454574418,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,,3333.75
2020-11-03 15:55:00,2020-11-03 16:00:00,3379.5,3372.7625,199.90500000000546,short,6,3390.525,3372.7625,1,6.125,67.4418604629205,17012,10205.6,39654.60357142857,profit_target,2.2199999999999998,39854.508571428574,22.171027725833774,-0.06580667395541528,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,,3346.5
2020-11-04 09:35:00,2020-11-04 09:40:00,3414.0,3400.0535714285716,208.0864285714266,short,3,3436.8214285714284,3400.0535714285716,1,12.678571428571429,70.96114519346139,22114,12866.65,39853.39857142857,profit_target,1.1099999999999999,40061.485,23.1528653001409,0.002526145607029129,2,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,,3397.5
2020-11-05 15:50:00,2020-11-05 15:55:00,3500.5,3506.8214285714284,187.42285714285325,long,6,3486.592857142857,3506.8214285714284,1,6.321428571428571,32.48407643196235,13986,8171.5,40059.265,profit_target,2.2199999999999998,40246.68785714285,24.766832632842277,-0.030920754523400262,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,3507.75,
2020-11-06 09:35:00,2020-11-06 10:20:00,3489.5,3496.8214285714284,181.18571428571104,long,5,3473.3928571428573,3496.8214285714284,9,7.321428571428571,24.056603772949458,26806,11088.75,40244.837857142855,profit_target,1.85,40426.023571428566,35.12742368536853,-0.049876022458461566,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,3498.75,
2020-11-06 15:05:00,2020-11-06 15:25:00,3496.0,3499.4821428571427,204.48857142855974,long,12,3488.339285714286,3499.4821428571427,4,3.482142857142857,25.33333333144178,9200,4887.55,40421.583571428564,profit_target,4.4399999999999995,40626.07214285713,31.74682062772757,0.026413628861399197,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,3501.0,
2020-11-06 15:55:00,2020-11-06 16:00:00,3510.0,3504.519642857143,216.25428571427895,short,8,3518.967857142857,3504.519642857143,1,4.982142857142857,65.89147286535665,16097,7477.35,40623.11214285713,profit_target,2.96,40839.366428571404,35.240847997042145,0.006708717478765003,1,99.99999998690328,True,1.2,mean_reverting,1,Q4,False,True,,3500.5
