entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached,seed,run_profit_loss,run_win_rate,run_sharpe,run_max_dd,profit_pct,holding_time,trade_result
2020-01-15 15:30:00,2020-01-15 15:45:00,3285.5,3287.4821428571427,248.0585714285461,long,26,3281.1392857142855,3287.4821428571427,3,1.9821428571428572,23.33333333115556,5148,1798.65,39990.38,profit_target,9.62,40238.438571428545,29.307623358628792,-0.0469047423882318,1,99.99999992534896,True,1.5,mean_reverting,1,Q1,False,True,3288.25,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6202956096654898,0.25,win
2020-01-16 09:50:00,2020-01-16 11:00:00,3304.0,3306.0,-134.81,short,13,3310.3142857142857,3297.488392857143,14,3.946428571428571,72.3404255290418,6157,3263.9,40233.62857142855,time_exit,4.81,40098.81857142855,59.81807885893137,0.0044044165666834,1,99.99999992534896,True,1.5,mean_reverting,1,Q1,False,True,,3303.5,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.3350679637573972,1.1666666666666667,loss
2020-01-17 09:35:00,2020-01-17 10:25:00,3322.25,3325.907142857143,-429.08142857142707,short,23,3325.907142857143,3318.4785714285713,10,2.2857142857142856,91.30434781867676,7000,1786.45,40090.30857142855,stop_loss,8.51,39661.22714285712,48.47545800288782,0.0562298774128278,2,99.99999992534896,True,1.5,mean_reverting,1,Q1,False,True,,3320.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-1.0702871687977569,0.8333333333333334,loss
2020-01-17 16:00:00,2020-01-20 09:30:00,3328.25,3324.95,419.3800000000237,short,26,3331.45,3324.95,1,2.0,67.30769230044379,6551,1595.85,39651.60714285712,profit_target,9.62,40070.98714285714,22.999814222388363,0.0230143711962282,1,99.99999992534896,True,1.5,neutral,1,Q1,False,True,,3320.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,1.057662047566138,65.5,win
2020-01-23 15:55:00,2020-01-24 09:30:00,3325.0,3326.9285714285716,157.63857142858248,long,17,3320.78125,3326.9285714285716,2,2.4107142857142856,59.6153846089645,5553,2317.5,40064.69714285714,profit_target,6.29,40222.33571428572,32.05896703979154,0.1068200369042093,1,79.9670250099971,True,1.2,neutral,1,Q1,False,True,3332.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.39346003506902033,17.583333333333332,win
2020-01-24 09:55:00,2020-01-24 10:00:00,3326.0,3328.5142857142855,158.6185714285579,long,13,3320.5,3328.5142857142855,1,3.142857142857143,64.1509433894482,5496,3677.75,40217.52571428572,profit_target,4.81,40376.14428571428,33.84577085437969,0.1056849773553691,1,79.9670250099971,True,1.2,neutral,1,Q1,False,True,3329.75,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.3944016162391979,0.08333333333333333,win
2020-01-24 10:05:00,2020-01-24 10:25:00,3325.75,3319.875,-356.94,long,12,3319.875,3328.4357142857143,4,3.357142857142857,52.0547945165547,6148,4095.1,40371.70428571428,stop_loss,4.4399999999999995,40014.76428571428,33.35897322472748,0.1002368000192932,1,79.9670250099971,True,1.2,neutral,1,Q1,False,True,3326.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.8841340892470197,0.3333333333333333,loss
2020-01-27 09:35:00,2020-01-27 09:50:00,3244.25,3252.8214285714284,254.92285714285325,long,6,3225.3928571428573,3252.8214285714284,3,8.571428571428571,18.241042344944137,27519,7705.7,40012.54428571428,profit_target,2.22,40267.46714285713,31.915412864565344,-0.1698081168279963,2,100.0,True,1.5,mean_reverting,1,Q1,False,True,3253.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6371073414440896,0.25,win
2020-01-27 15:55:00,2020-01-28 09:30:00,3242.5,3246.1428571428573,249.82000000001364,long,14,3234.4857142857145,3246.1428571428573,2,3.642857142857143,28.260869563497167,5938,3415.2,40262.28714285713,profit_target,5.18,40512.107142857145,40.94145959307275,0.0043061553414824,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3261.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6204813927078006,17.583333333333332,win
2020-01-29 15:20:00,2020-01-29 15:30:00,3278.25,3281.5178571428573,255.50857142858703,long,16,3271.0607142857143,3281.5178571428573,2,3.267857142857143,22.352941174997923,6867,3164.35,40506.18714285715,profit_target,5.92,40761.695714285735,35.07162146807148,0.0027392882415933,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3282.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6307889965734367,0.16666666666666666,win
2020-01-30 09:35:00,2020-01-30 09:45:00,3258.5,3264.2321428571427,254.6164285714198,long,9,3245.8892857142855,3264.2321428571427,2,5.732142857142857,21.348314606069938,12032,4851.45,40758.365714285734,profit_target,3.33,41012.98214285715,61.919857962136234,-0.0665020095172441,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3264.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6246973452180816,0.16666666666666666,win
2020-01-30 15:00:00,2020-01-30 15:20:00,3264.5,3271.785714285714,-441.5828571428533,short,12,3271.785714285714,3256.9866071428573,4,4.553571428571429,82.0224719049514,8340,3816.1,41008.54214285715,stop_loss,4.4399999999999995,40566.9592857143,62.50173972657752,0.0361307224914675,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,3263.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-1.0768070115844584,0.3333333333333333,loss
2020-01-31 15:45:00,2020-01-31 15:55:00,3222.25,3227.214285714286,244.51428571428897,long,10,3211.3285714285716,3227.214285714286,2,4.964285714285714,30.534351143732877,14698,5448.25,40563.2592857143,profit_target,3.7,40807.77357142859,27.32847086479509,-0.1146962712891386,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3227.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6027974329972119,0.16666666666666666,win
2020-02-05 10:40:00,2020-02-05 10:50:00,3313.5,3319.1,165.77999999999727,long,6,3301.25,3319.1,2,7.0,63.346613544403425,11486,6739.9,40805.55357142859,profit_target,2.22,40971.333571428586,42.23486874467484,0.1091285007015496,1,76.89102378683828,True,1.2,neutral,1,Q1,False,True,3320.25,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.4062682294207959,0.16666666666666666,win
2020-02-10 15:15:00,2020-02-10 15:45:00,3344.5,3346.9857142857145,-332.7628571428842,short,26,3346.9857142857145,3341.936607142857,6,1.5535714285714286,92.85714284476192,2701,909.6,40961.71357142858,stop_loss,9.62,40628.9507142857,36.50346571533805,0.0166310323076457,1,99.32605927518748,True,1.5,mean_reverting,1,Q1,False,True,,3343.5,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.8123753332794927,0.5,loss
2020-02-11 09:35:00,2020-02-11 09:50:00,3361.5,3366.9285714285716,-440.2057142857247,short,16,3366.9285714285716,3355.901785714286,3,3.392857142857143,93.33333332752592,10326,2098.1,40623.0307142857,stop_loss,5.92,40182.824999999975,79.40585553584539,0.0726516659701248,2,99.32605927518748,True,1.5,mean_reverting,1,Q1,False,True,,3359.25,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-1.0836358256522691,0.25,loss
2020-02-13 09:35:00,2020-02-13 09:50:00,3367.75,3371.0,254.08,long,16,3360.6,3371.0,3,3.25,32.653061222623904,12411,2129.05,40176.90499999998,profit_target,5.92,40430.98499999998,25.332529220453733,0.0057786253094826,2,99.32605927518748,True,1.5,mean_reverting,1,Q1,False,True,3371.75,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.63240311815955,0.25,win
2020-02-24 09:35:00,2020-02-24 09:45:00,3245.25,3256.6428571428573,226.37714285714677,long,4,3220.1857142857143,3256.6428571428573,2,11.392857142857142,12.317327766035548,25872,4673.65,40429.504999999976,profit_target,1.48,40655.882142857125,24.04010096507678,-0.1692262764977692,2,100.0,True,1.5,mean_reverting,1,Q1,False,True,3257.75,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.5599305330528952,0.16666666666666666,win
2020-02-24 15:00:00,2020-02-24 15:30:00,3248.25,3239.4401785714285,436.7910714285734,short,10,3256.792857142857,3239.4401785714285,6,5.339285714285714,75.18248174875167,7719,4885.1,40652.18214285713,profit_target,3.7,41088.9732142857,30.282341818325225,-0.0522439390075124,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,3238.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,1.0744591025732197,0.5,win
2020-02-25 10:30:00,2020-02-25 10:45:00,3203.5,3213.3035714285716,243.23928571428897,long,5,3181.932142857143,3213.3035714285716,3,9.803571428571429,32.52595155646317,23758,11033.1,41087.123214285704,profit_target,1.85,41330.3625,13.066295919201211,-0.0428502700185684,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3214.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.5920085581209938,0.25,win
2020-02-27 09:35:00,2020-02-27 09:40:00,3048.25,3060.785714285714,249.23428571428445,long,4,3020.6714285714284,3060.785714285714,1,12.535714285714286,20.444444444190022,23083,7445.7,41328.88249999999,profit_target,1.48,41578.11678571428,19.943940872080727,-0.368386067323323,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3067.25,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.6030511125343989,0.08333333333333333,win
2020-02-27 09:50:00,2020-02-27 09:55:00,3042.25,3056.910714285714,218.8007142857133,long,3,3009.9964285714286,3056.910714285714,1,14.660714285714286,21.78387650064839,26330,9417.2,41577.00678571428,profit_target,1.11,41795.807499999995,28.354785871451437,-0.4335442280535173,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3062.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.5262541274637704,0.08333333333333333,win
2020-02-27 15:50:00,2020-02-27 15:55:00,3012.75,2991.7321428571427,-527.2964285714335,long,5,2991.7321428571427,3022.3035714285716,1,9.553571428571429,28.82562277522625,11463,7246.75,41793.9575,stop_loss,1.85,41266.66107142856,39.66983471543074,-0.2299988402047259,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3012.75,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-1.2616570913903846,0.08333333333333333,loss
2020-02-28 09:35:00,2020-02-28 09:55:00,2914.0,2874.282142857143,-596.8778571428574,long,3,2874.282142857143,2932.0535714285716,4,18.053571428571427,11.129568106208763,31256,8680.0,41265.55107142856,stop_loss,1.11,40668.67321428571,53.70754078522674,-0.4567307299354839,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,2929.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-1.446431325028696,0.3333333333333333,loss
2020-03-03 10:05:00,2020-03-03 10:10:00,3128.0,3095.8839285714284,320.4207142857156,short,2,3159.1428571428573,3095.8839285714284,1,19.464285714285715,77.8260869558901,36963,9662.3,40667.93321428571,profit_target,0.74,40988.35392857142,60.428563902737174,0.3684571579704254,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,3081.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.7878952505340476,0.08333333333333333,win
2020-03-05 09:40:00,2020-03-05 10:50:00,3055.5,3063.0,111.39,long,3,3024.582142857143,3069.5535714285716,14,14.053571428571429,34.50292397623154,10895,5978.2,40987.24392857142,time_exit,1.11,41098.63392857142,41.31767944610169,0.3087217133730169,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3067.5,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.2717674801314273,1.1666666666666667,win
2020-03-06 09:35:00,2020-03-06 10:25:00,2930.25,2949.6428571428573,193.18857142857337,long,2,2887.5857142857144,2949.6428571428573,10,19.392857142857142,21.484992100915775,20581,8842.9,41097.89392857142,profit_target,0.74,41291.0825,21.546721514825663,-0.4368180386556841,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,2963.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.4700692735358585,0.8333333333333334,win
2020-03-06 15:50:00,2020-03-06 15:55:00,2951.0,2973.885714285714,-344.39571428571196,short,3,2973.885714285714,2927.3991071428572,1,14.303571428571429,67.46411483163206,12513,7771.35,41289.9725,stop_loss,1.11,40945.576785714286,40.427506745627014,-0.1528263514835814,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,2951.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.834090442384557,0.08333333333333333,loss
2020-03-06 16:00:00,2020-03-09 09:30:00,2970.5,2944.1589285714285,394.006071428572,short,3,2996.042857142857,2944.1589285714285,1,15.964285714285714,77.96976241806343,17137,9015.6,40944.466785714285,profit_target,1.11,41338.47285714286,40.11003464514782,-0.0381527267277026,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,2759.5,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.9622938149143087,65.5,win
2020-03-10 09:35:00,2020-03-10 10:45:00,2840.75,2796.936607142857,437.3939285714284,short,2,2883.2357142857145,2796.936607142857,14,26.553571428571427,66.59836065535558,18974,11954.1,41337.73285714286,profit_target,0.74,41775.12678571429,16.63114549771924,-0.2825336002904244,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,2790.5,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,1.058098493410361,1.1666666666666667,win
2020-03-12 16:00:00,2020-03-13 09:30:00,2470.0,2491.5,214.26,long,2,2422.7,2491.5,1,21.5,21.45593869708783,28843,11504.45,41774.38678571429,profit_target,0.74,41988.64678571429,16.275096378937636,-0.228408589266571,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,2624.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.5128980135580855,17.5,win
2020-03-13 16:00:00,2020-03-16 09:30:00,2692.25,2642.6910714285714,247.4246428571431,short,1,2740.307142857143,2642.6910714285714,1,30.035714285714285,83.26086956471059,19667,8049.0,41988.27678571429,profit_target,0.37,42235.70142857143,23.90182809083832,0.7366791254524108,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,2501.5,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,0.5892707722202227,65.5,win
2020-04-16 09:45:00,2020-04-16 09:55:00,2783.0,2768.9375,-353.4125,long,5,2768.9375,2789.4285714285716,2,8.035714285714286,52.17391304206679,10933,8764.35,42233.851428571434,stop_loss,1.85,41880.438928571435,16.47618479559136,0.1267603094177838,1,79.99991371621142,True,1.2,neutral,1,Q2,False,True,2783.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.8367991268750701,0.16666666666666666,loss
2020-04-20 15:25:00,2020-04-21 09:30:00,2819.25,2806.4919642857144,443.94124999999593,short,7,2831.6214285714286,2806.4919642857144,8,7.732142857142857,35.12396694133598,12372,9454.7,41877.84892857144,profit_target,2.59,42321.790178571435,62.5693620363872,-0.1658147582160984,1,100.0,True,1.5,trend_following,1,Q2,False,True,,2763.25,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,1.0600860869363185,18.083333333333332,win
2020-04-21 15:10:00,2020-04-21 15:15:00,2726.0,2739.6857142857143,-412.7914285714294,short,6,2739.6857142857143,2711.886607142857,1,8.553571428571429,41.66666666578282,15998,10654.65,42319.570178571434,stop_loss,2.22,41906.778750000005,24.610634503229115,-0.122232859993121,1,100.0,True,1.5,trend_following,1,Q2,False,True,,2726.0,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.9754149837288442,0.08333333333333333,loss
2020-04-22 09:40:00,2020-04-22 10:50:00,2781.0,2774.0,-141.48,long,4,2748.7678571428573,2809.364285714286,14,12.892857142857142,68.99563318692931,17637,13694.3,41905.29875,time_exit,1.48,41763.81875,25.45386576067697,0.1497936907409514,1,100.0,True,1.5,trend_following,1,Q2,False,True,2784.0,,33,10305.873928571573,64.38356164383562,0.2355701411872955,4.598481111344312,-0.337618402016523,1.1666666666666667,loss
