entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-01-23 15:55:00,2020-01-24 09:30:00,3325.0,3326.9285714285716,204.00285714287145,long,22,3320.78125,3326.9285714285716,2,2.4107142857142856,59.6153846089645,5553,2317.5,39991.86,profit_target,8.14,40195.86285714287,32.05896703979154,0.10682003690420938,1,79.99999999894499,True,1.2,neutral,1,Q1,False,True,3332.5,
2020-01-24 09:55:00,2020-01-24 10:00:00,3326.0,3328.5142857142855,207.42428571426805,long,17,3320.5,3328.5142857142855,1,3.142857142857143,64.1509433894482,5496,3677.75,40189.57285714287,profit_target,6.29,40396.99714285714,33.84577085437969,0.10568497735536919,1,79.99999999894499,True,1.2,neutral,1,Q1,False,True,3329.75,
2020-01-24 10:05:00,2020-01-24 10:25:00,3325.75,3319.875,-475.92,long,16,3319.875,3328.4357142857143,4,3.357142857142857,52.0547945165547,6148,4095.1,40391.07714285714,stop_loss,5.92,39915.15714285714,33.35897322472748,0.10023680001929325,1,79.99999999894499,True,1.2,neutral,1,Q1,False,True,3326.5,
2020-01-27 09:35:00,2020-01-27 09:50:00,3244.25,3252.8214285714284,297.4099999999955,long,7,3225.3928571428573,3252.8214285714284,3,8.571428571428571,18.241042344944134,27519,7705.7,39912.567142857144,profit_target,2.59,40209.97714285714,31.915412864565344,-0.16980811682799635,2,100.0,True,1.5,mean_reverting,1,Q1,False,True,3253.5,
2020-01-27 15:55:00,2020-01-28 09:30:00,3242.5,3246.1428571428573,321.1971428571604,long,18,3234.4857142857145,3246.1428571428573,2,3.642857142857143,28.260869563497167,5938,3415.2,40203.31714285714,profit_target,6.66,40524.5142857143,40.94145959307275,0.004306155341482487,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3261.5,
2020-01-29 15:20:00,2020-01-29 15:30:00,3278.25,3281.5178571428573,319.3857142857338,long,20,3271.0607142857143,3281.5178571428573,2,3.267857142857143,22.352941174997923,6867,3164.35,40517.1142857143,profit_target,7.4,40836.50000000003,35.07162146807148,0.0027392882415933073,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3282.5,
2020-01-30 09:35:00,2020-01-30 09:45:00,3258.5,3264.2321428571427,311.19785714284643,long,11,3245.8892857142855,3264.2321428571427,2,5.732142857142857,21.348314606069934,12032,4851.45,40832.43000000003,profit_target,4.07,41143.62785714288,61.919857962136234,-0.06650200951724416,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3264.5,
2020-01-30 15:00:00,2020-01-30 15:40:00,3264.5,3273.6071428571427,-688.5857142856996,short,15,3273.6071428571427,3259.9464285714284,8,4.553571428571429,82.0224719049514,8340,3816.1,41138.077857142875,stop_loss,5.55,40449.492142857176,62.50173972657752,0.03613072249146754,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,,3263.0
2020-01-31 15:45:00,2020-01-31 15:55:00,3222.25,3227.214285714286,317.86857142857565,long,13,3211.3285714285716,3227.214285714286,2,4.964285714285714,30.534351143732877,14698,5448.25,40444.68214285718,profit_target,4.81,40762.55071428575,27.32847086479509,-0.11469627128913862,1,100.0,True,1.5,mean_reverting,1,Q1,False,True,3227.5,
2020-02-05 10:40:00,2020-02-05 10:50:00,3313.5,3319.1,193.4099999999968,long,7,3301.25,3319.1,2,7.0,63.346613544403425,11486,6739.9,40759.96071428576,profit_target,2.59,40953.37071428575,42.23486874467484,0.10912850070154967,1,81.03631290386221,True,1.2,neutral,1,Q1,False,True,3320.25,
2020-02-18 09:35:00,2020-02-18 10:25:00,3372.5,3368.25,-540.5,long,25,3368.25,3374.625,10,2.125,9.876543209193713,8908,589.25,40944.12071428575,stop_loss,9.25,40403.62071428575,40.02671513940449,0.07655236521686426,2,79.1440953656798,True,1.2,mean_reverting,1,Q1,False,True,3374.25,
2020-02-19 09:35:00,2020-02-19 09:50:00,3380.5,3386.714285714286,-534.5042857142912,short,17,3386.714285714286,3377.3928571428573,3,3.107142857142857,66.03773584556782,17697,2799.6,40397.33071428575,stop_loss,6.29,39862.82642857146,39.477509818257204,0.08781496747427564,1,79.1440953656798,True,1.2,mean_reverting,1,Q1,False,True,,3380.5
2020-02-19 15:55:00,2020-02-19 16:00:00,3387.75,3389.5,217.88,long,26,3384.25,3389.5,1,1.75,24.999999996818175,5145,1597.05,39853.20642857146,profit_target,9.62,40071.086428571456,31.12643775066606,-0.011797513379119273,1,79.1440953656798,True,1.2,mean_reverting,1,Q1,False,True,3389.5,
2020-02-20 09:35:00,2020-02-20 09:50:00,3383.0,3385.625,255.1,long,20,3377.75,3385.625,3,2.625,27.631578945332407,8777,2141.1,40063.686428571455,profit_target,7.4,40318.78642857145,44.882530608104936,-0.019466011900826086,1,79.1440953656798,True,1.2,mean_reverting,1,Q1,False,True,3386.75,
2020-02-21 09:45:00,2020-02-21 09:50:00,3348.0,3338.3214285714284,-536.3914285714358,long,11,3338.3214285714284,3352.839285714286,1,4.839285714285714,28.415300545578546,8541,3863.3,40314.71642857145,stop_loss,4.07,39778.32500000002,26.90613433672283,0.042534395602600306,1,79.1440953656798,True,1.2,mean_reverting,1,Q1,False,True,3348.0,
2020-02-21 09:55:00,2020-02-21 10:20:00,3341.75,3347.1785714285716,240.95571428572012,long,9,3330.8928571428573,3347.1785714285716,5,5.428571428571429,25.991189426671582,13103,5124.4,39774.99500000002,profit_target,3.33,40015.95071428574,35.168532291295065,0.010557102774133575,1,79.1440953656798,True,1.2,mean_reverting,1,Q1,False,True,3348.0,
